Home | UCI,http://www.uci.edu/,"b""Toggle primary navigationhomepageAboutToggle dropdown: AboutAbout UsChancellorBrilliant Future CampaignUniversity FactsStrategic PlanAmerican Dream#IamUCIFaculty HonorsPeter the AnteaterDiversity ResourcesAdministrative OfficesAcademic SenateDirectoryVisitWork at UCISupport UCISmoke-Free CampusAdmissionsToggle dropdown: AdmissionsUndergraduate AdmissionGraduate AdmissionProfessional ProgramsBusinessLawMedicineUndergraduate International AdmissionsGraduate International AdmissionsFinancial AidHousingAcademicsToggle dropdown: AcademicsArtsBiological SciencesBusinessEducationEngineeringHumanitiesInformation & Computer SciencesInterdisciplinary StudiesLawMedicineNursing SciencePharmacy & Pharmaceutical SciencesPhysical SciencesPublic HealthSocial EcologySocial SciencesGeneral CatalogueMajors & MinorsSchedule of ClassesUndergraduate/UndeclaredDivision of Undergraduate EducationGraduate DivisionDivision of Continuing EducationCampuswide Honors ProgramUndergraduate ResearchUCI CalTeachLibrariesStudy Abroad CenterSummer SessionAcademic CalendarsAcademic SenateResearchToggle dropdown: ResearchOffice of ResearchFaculty ProfilesPostdoctoral ScholarsApplied InnovationInvention Transfer GroupUndergraduate ResearchGraduate ResearchResearch Centers & UnitsUCOP Office of ResearchCommunityToggle dropdown: CommunityAcademic EngagementArtsAthleticsK-12 ProgramsSummer ProgramsCampus Events CalendarConference & Event ServicesLangson IMCAHospitalMedical ServicesClinical TrialsToggle dropdown: Find information for...Prospective StudentsCurrent StudentsAlumniFaculty & StaffParentsRegister to VoteUCI makes  magazines top 10 Best College listThe BuzzThe art of inquiryFor computer science in classrooms, the earlier the betterVisit to School of Educations inclusive Digital Learning Lab impresses Bavarian legislatorsRachel Sousa follows her noseThe Ph.D. student won the UCI Grad Slam competition  but thats just part of her storyUCI Podcast: Relief for Ukrainian academicsIryna Zenyuk discusses ongoing campus effort to provide supportNewsUCI is No. 9 university in Money magazineas aBest Collegesa 2022 rankingCampus lauded for providing accessible, high-quality education and fostering alumni successUCI-led research recommends extending Californiaas prescribed burning seasonPractice viewed as an important tool to prevent out-of-control wildfiresCity of Irvine Day at Anteater Ballpark set for May 20Residents invited to watch UCI baseball team play CSU Bakersfield   Who We AreFounded in 1965, UCI is the youngest member of the prestigious Association of American Universities and is ranked among the nations top 10 public universities by . The campus has produced five Nobel laureates and is known for its academic achievement, premier research, innovation and anteater mascot. Led by Chancellor Howard Gillman, UCI has more than 37,000 students and offers 222 degree programs. Its located in one of the worlds safest and most economically vibrant communities and is Orange Countys second-largest employer, contributing $7 billion annually to the local economy and $8 billion statewide.About UCIAcademicsUCI is a center for quality education that fosters passionate, enthusiastic and ongoing expansion of knowledge and approaches to scholarship.Research ProgramsUCI is improving lives through the investigation, discovery and dissemination of knowledge in numerous forms to all levels of society.Our CommunityUCI students, faculty and staff reach beyond the classrooms and laboratories to address social issues and improve the human condition.VisitUCI combines the strengths of a major research university with the bounty of an incomparable Southern California location.Learn more about visiting our campusCampus MapsVisit the Campus Maps page for the best way to reach UCI and locate intended campus destinations, as well as nearby parking options.Visitor CenterThe Visitor Center welcomes prospective students and their parents, alumni and all visitors who want to know more about the university.Parking & TransportationTransportation & Distribution Services offers information on parking rates and timely updates on sustainable commuting options.EventsTheres always something interesting going on at UCI. Enlightening classes, engaging public lectures, captivating performances and exciting athletic events take place year-round.Featured events25MayWinifred Smith Ha...25MayPrivate Location ...25Mayhttps://ce.uci.ed...26MayWinifred Smith Ha...Arts & AthleticsClaire Trevor School of the Arts is UCI's center for innovative, creative engagement in art in all of its facets. Langson Institute and Museum of California Art is dedicated to the exhibition, preservation, and study of California art.Learn more about the Claire Trevor School of the ArtsGet Tickets to an arts eventVisit IMCA websiteOur mission is to facilitate and enrich the education and personal growth of students through their participation in competitive NCAA Division I athletics.Learn more about UCI AthleticsGet Tickets to an athletic eventInitiativesUCI Beall Applied Innovation brings campus-based discoveries together with Southern Californias vibrant business community to support job creation, economic growth and foster a world-class entrepreneurial ecosystem.Learn more about Applied InnovationA platform for interdisciplinary scholarship on critical climate, environment and resource issues, this initiative aims to infuse sustainability across campus, empowering students and faculty with the rich institutional history of impactful research.Learn more about the sustainability initiativeHealthUCI Health provides the highest quality healthcare to Orange County and surrounding communities through its world-class physicians, surgeons and clinical staff.UCI HealthDelivering world-class healthcare  and hopeAlumni & GivingFounded in 1968, the UCI Alumni Association offers an enriching and supportive hub for graduates, fosters lifelong Anteater pride and welcomes non-alumni community participation. Click below to discover the many benefits offered by UCIAA.Learn about UCI Alumni Association\n\t\t\t\t\tUCI launched its $2 billion Brilliant Future campaign. The campaign seeks to spur groundbreaking discoveries and transform the campus while increasing engagement with UCIs vibrant alumni community.\n\t\t\t\t\t    \n\t\t\n    \t\t\t\t\n    \t\t\n\t\n\t\n    \t\t\n\t\t\n\t\n\t\t\t\n\t\t\t\tLearn about making a gift to UCIResourcesWork at UCIUCI is a great place to work. Start your job search here.Emergency PreparednessLearn simple steps to be better prepared for an emergency  at work and at home.Disability ServicesResources for students, parents and faculty members.FacebookTwitterYouTubeInstagramFlickrUCI GmailWebmailEEEWork at UCIEmergency PreparednessDisability ServicesOffice of the ChancellorUniversity of CaliforniaFeedbackPrivacy NoticeMedia InquiriesAccreditation InformationClery ActUniversity of California, IrvineIrvine, CA 92697949-824-5011""","['http://www.uci.edu/about/index.php', 'http://www.uci.edu/university-facts/index.php', 'http://www.uci.edu/american-dream/index.php', 'http://www.uci.edu/university-facts/faculty-awards.php', 'http://www.uci.edu/diversity/index.php', 'http://www.uci.edu/administration/index.php', 'http://www.uci.edu/visit/index.php', 'http://www.uci.edu/about/employment.php', 'http://www.uci.edu/admissions/index.php', 'http://www.uci.edu/academics/index.php', 'http://www.uci.edu/research/index.php', 'http://www.uci.edu/community/index.php', 'http://www.uci.edu/privacy/index.php', 'http://www.uci.edu//uci.edu/copyright/']"
About Us | UCI,http://www.uci.edu/about/index.php,"b""Toggle primary navigationhomepageAboutToggle dropdown: AboutAbout UsChancellorBrilliant Future CampaignUniversity FactsStrategic PlanAmerican Dream#IamUCIFaculty HonorsPeter the AnteaterDiversity ResourcesAdministrative OfficesAcademic SenateDirectoryVisitWork at UCISupport UCISmoke-Free CampusAdmissionsToggle dropdown: AdmissionsUndergraduate AdmissionGraduate AdmissionProfessional ProgramsBusinessLawMedicineUndergraduate International AdmissionsGraduate International AdmissionsFinancial AidHousingAcademicsToggle dropdown: AcademicsArtsBiological SciencesBusinessEducationEngineeringHumanitiesInformation & Computer SciencesInterdisciplinary StudiesLawMedicineNursing SciencePharmacy & Pharmaceutical SciencesPhysical SciencesPublic HealthSocial EcologySocial SciencesGeneral CatalogueMajors & MinorsSchedule of ClassesUndergraduate/UndeclaredDivision of Undergraduate EducationGraduate DivisionDivision of Continuing EducationCampuswide Honors ProgramUndergraduate ResearchUCI CalTeachLibrariesStudy Abroad CenterSummer SessionAcademic CalendarsAcademic SenateResearchToggle dropdown: ResearchOffice of ResearchFaculty ProfilesPostdoctoral ScholarsApplied InnovationInvention Transfer GroupUndergraduate ResearchGraduate ResearchResearch Centers & UnitsUCOP Office of ResearchCommunityToggle dropdown: CommunityAcademic EngagementArtsAthleticsK-12 ProgramsSummer ProgramsCampus Events CalendarConference & Event ServicesLangson IMCAHospitalMedical ServicesClinical TrialsToggle dropdown: Find information for...Prospective StudentsCurrent StudentsAlumniFaculty & StaffParentsRegister to VoteAboutAbout UsIn 1965, the University of California, Irvine was founded with a mission to catalyze the community and enhance lives through rigorous academics, cutting-edge research, and dedicated public service. Today, we draw on the unyielding spirit of our pioneering faculty, staff and students who arrived on campus with a dream to inspire change and generate new ideas. We believe that true progress is made when different perspectives come together to advance our understanding of the world around us. And we enlighten our communities and point the way to a better future. At UCI, we shine brighter.37,000+ StudentsMascot: Peter the Anteater87 bachelor's, 84 master's, 53 doctoratesTop 10 Public University by No. 2 public university for upward social mobility by Top 10 Cool School for sustainability for 12 consecutive years by  magazine28 National titles in nine sports$7 billion annual economic impact in Orange County200,000+ alumni  Section 3Chancellor Howard GillmanHoward Gillman, Ph.D., became UCIs sixth chancelloron Sept. 18, 2014.Strategic PlanUCIs strategic plan sets forth an ambitious path to reach new heights of excellence and social impact.Section 4DiversityUCI is committed to excellence through diversity and to the goal of reflecting diversity in our faculty, staff and student populations.InnovationUCI researchers see things differently. Our commitment to academics, discovery and leadership has made UCI Orange Countys hub for innovation. See how our research is changing the world as we know it.DiscoverExplore the UCI campus and experience life in beautiful, sunny Southern California.Our CampusFind your footing at UCI. Schedule a tour and see for yourself why more than 33,000 students call UCI home.Orange CountySee the sights and discover what makes OC an ideal location to learn, work and thrive.Maps & DirectionsNew to campus or need directions? Weve got you covered.FacebookTwitterYouTubeInstagramFlickrUCI GmailWebmailEEEWork at UCIEmergency PreparednessDisability ServicesOffice of the ChancellorUniversity of CaliforniaFeedbackPrivacy NoticeMedia InquiriesAccreditation InformationClery ActUniversity of California, IrvineIrvine, CA 92697949-824-5011""","['http://www.uci.edu/about/index.phpabout/index.php', 'http://www.uci.edu/about/index.phpuniversity-facts/index.php', 'http://www.uci.edu/about/index.phpamerican-dream/index.php', 'http://www.uci.edu/about/index.phpuniversity-facts/faculty-awards.php', 'http://www.uci.edu/about/index.phpdiversity/index.php', 'http://www.uci.edu/about/index.phpadministration/index.php', 'http://www.uci.edu/about/index.phpvisit/index.php', 'http://www.uci.edu/about/index.phpabout/employment.php', 'http://www.uci.edu/about/index.phpadmissions/index.php', 'http://www.uci.edu/about/index.phpacademics/index.php', 'http://www.uci.edu/about/index.phpresearch/index.php', 'http://www.uci.edu/about/index.phpcommunity/index.php', 'http://www.uci.edu/about/index.phpprivacy/index.php', 'http://www.uci.edu/about/index.php/uci.edu/copyright/']"
University Facts | UCI,http://www.uci.edu/university-facts/index.php,"b'Toggle primary navigationhomepageAboutToggle dropdown: AboutAbout UsChancellorBrilliant Future CampaignUniversity FactsStrategic PlanAmerican Dream#IamUCIFaculty HonorsPeter the AnteaterDiversity ResourcesAdministrative OfficesAcademic SenateDirectoryVisitWork at UCISupport UCISmoke-Free CampusAdmissionsToggle dropdown: AdmissionsUndergraduate AdmissionGraduate AdmissionProfessional ProgramsBusinessLawMedicineUndergraduate International AdmissionsGraduate International AdmissionsFinancial AidHousingAcademicsToggle dropdown: AcademicsArtsBiological SciencesBusinessEducationEngineeringHumanitiesInformation & Computer SciencesInterdisciplinary StudiesLawMedicineNursing SciencePharmacy & Pharmaceutical SciencesPhysical SciencesPublic HealthSocial EcologySocial SciencesGeneral CatalogueMajors & MinorsSchedule of ClassesUndergraduate/UndeclaredDivision of Undergraduate EducationGraduate DivisionDivision of Continuing EducationCampuswide Honors ProgramUndergraduate ResearchUCI CalTeachLibrariesStudy Abroad CenterSummer SessionAcademic CalendarsAcademic SenateResearchToggle dropdown: ResearchOffice of ResearchFaculty ProfilesPostdoctoral ScholarsApplied InnovationInvention Transfer GroupUndergraduate ResearchGraduate ResearchResearch Centers & UnitsUCOP Office of ResearchCommunityToggle dropdown: CommunityAcademic EngagementArtsAthleticsK-12 ProgramsSummer ProgramsCampus Events CalendarConference & Event ServicesLangson IMCAHospitalMedical ServicesClinical TrialsToggle dropdown: Find information for...Prospective StudentsCurrent StudentsAlumniFaculty & StaffParentsRegister to VoteUniversity FactsUniversity FactsUCI is consistently recognized as a trailblazer in a broad range of fields, garnering national and international honors in every school. The campuss diverse academic offerings paired with world-class leadership create an environment worthy of any passionate, dedicated scholar. Explore some of UCIs points of pride below.Top 10 public university in the U.S. by #2 public university for upward social mobility by .Top 10 coolest school by  magazine for 12 consecutive years.5 Nobel Prizes. Four in chemistry, one in physics.170+ UCI Health physicians listed as ""Best Doctors in America.""UCI Medical Center, one of America\'s Best Hospitals for 21 consecutive years by .UCIs Chao Family Comprehensive Cancer Center is Orange County\'s National Cancer Institute-designated comprehensive cancer center.#3 in the nation for diversity by 48 graduate programs and specialties ranked in nations top 50 by .1 of 66 elected institutions in the Association of American Universities.Section 3Section 4Institutional HonorsThree UCI , one postdoctoral scholar and one alumnus have received a Nobel Prize. Our Nobel laureates include recipients of the prize in chemistry (David MacMillian Ph.D. 96, Mario Molina, F. Sherwood Rowland, Irwin A. Rose) and physics (Frederick Reines).Program / Specialty RankingsThe following programs and specialties ranked among the nation\'s Top 50 by :Criminology (2); Education (10);  Business (44);  Part-time MBA (25); Engineering (38); Aerospace Engineering (24); Biomedical Engineering (32); Chemical Engineering (43); Civil Engineering (30); Computer Engineering (33); Electrical Engineering (34); Environmental Engineering (38); Industrial / Manufacturing / Systems Engineering (42); Materials Engineering (33); Mechanical Engineering (38); Law (37); Business/Corporate Law (44); Clinical Training (5); Constitutional Law (18); Contracts/Commercial Law (27); Criminal Law (24); Dispute Resolution (22); Environmental Law (34); Health Care Law (29); Intellectual Property Law (19); International Law (18); Legal Writing (10); Tax Law (9); Nursing (42); Biological Sciences (32); Chemistry (20); Inorganic Chemistry (15); Organic Chemistry (16); Computer Science (28); Computer Science - Systems (30); Earth Sciences (36); Economics (38); English (20); Literary Criticism and Theory (7); Fine Arts (42); History (30); Mathematics (37); Physics (28); Political Science (41); Psychology (30); Public Health (31); Sociology (20); Statistics (27)moreSustainability & EnvironmentDiversity.Section 5Campus DataEnrollment (Fall 2021)6,09037,243Workforce (Fall 2021)1,2646,666Degrees Awarded (2020-21)9,737Retention and Graduation RatesApplications142,008Student Fees (2021-22)Section 7Faculty Awards & HonorsNotable AlumniFacebookTwitterYouTubeInstagramFlickrUCI GmailWebmailEEEWork at UCIEmergency PreparednessDisability ServicesOffice of the ChancellorUniversity of CaliforniaFeedbackPrivacy NoticeMedia InquiriesAccreditation InformationClery ActUniversity of California, IrvineIrvine, CA 92697949-824-5011'","['http://www.uci.edu/university-facts/index.phpabout/index.php', 'http://www.uci.edu/university-facts/index.phpuniversity-facts/index.php', 'http://www.uci.edu/university-facts/index.phpamerican-dream/index.php', 'http://www.uci.edu/university-facts/index.phpuniversity-facts/faculty-awards.php', 'http://www.uci.edu/university-facts/index.phpdiversity/index.php', 'http://www.uci.edu/university-facts/index.phpadministration/index.php', 'http://www.uci.edu/university-facts/index.phpvisit/index.php', 'http://www.uci.edu/university-facts/index.phpabout/employment.php', 'http://www.uci.edu/university-facts/index.phpadmissions/index.php', 'http://www.uci.edu/university-facts/index.phpacademics/index.php', 'http://www.uci.edu/university-facts/index.phpresearch/index.php', 'http://www.uci.edu/university-facts/index.phpcommunity/index.php', 'http://www.uci.edu/university-facts/index.phpprivacy/index.php', 'http://www.uci.edu/university-facts/index.php/uci.edu/copyright/']"
American Dream | UCI,http://www.uci.edu/american-dream/index.php,"b'Toggle primary navigationhomepageAboutToggle dropdown: AboutAbout UsChancellorBrilliant Future CampaignUniversity FactsStrategic PlanAmerican Dream#IamUCIFaculty HonorsPeter the AnteaterDiversity ResourcesAdministrative OfficesAcademic SenateDirectoryVisitWork at UCISupport UCISmoke-Free CampusAdmissionsToggle dropdown: AdmissionsUndergraduate AdmissionGraduate AdmissionProfessional ProgramsBusinessLawMedicineUndergraduate International AdmissionsGraduate International AdmissionsFinancial AidHousingAcademicsToggle dropdown: AcademicsArtsBiological SciencesBusinessEducationEngineeringHumanitiesInformation & Computer SciencesInterdisciplinary StudiesLawMedicineNursing SciencePharmacy & Pharmaceutical SciencesPhysical SciencesPublic HealthSocial EcologySocial SciencesGeneral CatalogueMajors & MinorsSchedule of ClassesUndergraduate/UndeclaredDivision of Undergraduate EducationGraduate DivisionDivision of Continuing EducationCampuswide Honors ProgramUndergraduate ResearchUCI CalTeachLibrariesStudy Abroad CenterSummer SessionAcademic CalendarsAcademic SenateResearchToggle dropdown: ResearchOffice of ResearchFaculty ProfilesPostdoctoral ScholarsApplied InnovationInvention Transfer GroupUndergraduate ResearchGraduate ResearchResearch Centers & UnitsUCOP Office of ResearchCommunityToggle dropdown: CommunityAcademic EngagementArtsAthleticsK-12 ProgramsSummer ProgramsCampus Events CalendarConference & Event ServicesLangson IMCAHospitalMedical ServicesClinical TrialsToggle dropdown: Find information for...Prospective StudentsCurrent StudentsAlumniFaculty & StaffParentsRegister to VoteFrom the ChancellorFor too long, elite higher education has primarily served the privileged few. At UCI we make a world-class education available to all talented, hardworking students, regardless of background. In so doing, we remind the country that great universities can reinvigorate the American dream by becoming the most powerful engines of social mobility ever created. UCI Chancellor Howard GillmanMoney Magazine - #1 Best CollegeIn 2019 magazine named UCI No. 1 on its annual list of the nations Best Colleges, making it the first public university to achieve the top spot. The ranking acknowledges UCIs continued commitment to providing accessible, high-quality education and fostering alumni success. The campus scored well across the board but especially in the measures of low-income and Pell Grant enrollment and favorable graduate outcomes  reflecting UCIs role in advancing upward social mobility and doing the most for the American dream.    I can dreamUCI a Advancing the American dreamOne of the thorniest problems in society is the vanishing American dream. Its no secret that a college degree is the best way for young adults to catapult themselves from a disadvantaged past to a better future. But that path is increasingly elusive.Too many of Americas best colleges and universities enroll more students from the wealthiest 1 percent of families than from the bottom 60 percent. This imbalance damages the U.S. economy, widens the gulf between rich and poor, and goes against a fundamental mission of universities: to empower and expand opportunities for everyone.UCI has won national praise for its success in breaking this pattern and creating an educational big tent. This website highlights some of the personal student stories, national rankings, diversity outreach programs and other elements of UCIs quest to make the American dream more attainable for all.Forbes Highest UpwardMobility RatesForbes ranks UCI 4th in nation for best value Doing the most for the American dreamFor the second consecutive year, UCI tops  College Access Index of U.S. universities based on their commitment to economic diversity. The ranking takes into account the number of low- and middle-income students that a college enrolls and the price it charges them.Were thrilled to once again be recognized as the leading campus in the United States providing access to all qualified students, no matter what their background.UCI Chancellor Howard GillmanInclusion and diversityNo matter what your background is, youll feel at home at UCI. Built around a peaceful park, the campus is known for its diverse student body.Additional storiesWhy UCI?When it comes to getting the most bang for your tuition buck, UCI is tough to beat, as evidenced by a few of our national rankings.UCI students shine brighterAchieving success and making a difference. Heres a tiny sampling of stories about UCI students mastering the American dream.Viridiana Chabolla Mendoza lawJesus Chavez public health sciencesKimberly Escalante humanitiesLaura Estrada political scienceJohnny Garcia biological sciencesRosetta Hanako Pendleton  computer scienceFacebookTwitterYouTubeInstagramFlickrUCI GmailWebmailEEEWork at UCIEmergency PreparednessDisability ServicesOffice of the ChancellorUniversity of CaliforniaFeedbackPrivacy NoticeMedia InquiriesAccreditation InformationClery ActUniversity of California, IrvineIrvine, CA 92697949-824-5011'","['http://www.uci.edu/american-dream/index.phpabout/index.php', 'http://www.uci.edu/american-dream/index.phpuniversity-facts/index.php', 'http://www.uci.edu/american-dream/index.phpamerican-dream/index.php', 'http://www.uci.edu/american-dream/index.phpuniversity-facts/faculty-awards.php', 'http://www.uci.edu/american-dream/index.phpdiversity/index.php', 'http://www.uci.edu/american-dream/index.phpadministration/index.php', 'http://www.uci.edu/american-dream/index.phpvisit/index.php', 'http://www.uci.edu/american-dream/index.phpabout/employment.php', 'http://www.uci.edu/american-dream/index.phpadmissions/index.php', 'http://www.uci.edu/american-dream/index.phpacademics/index.php', 'http://www.uci.edu/american-dream/index.phpresearch/index.php', 'http://www.uci.edu/american-dream/index.phpcommunity/index.php', 'http://www.uci.edu/american-dream/index.phpprivacy/index.php', 'http://www.uci.edu/american-dream/index.php/uci.edu/copyright/']"
Faculty Awards and Honors | UCI,http://www.uci.edu/university-facts/faculty-awards.php,"b""Toggle primary navigationhomepageAboutToggle dropdown: AboutAbout UsChancellorBrilliant Future CampaignUniversity FactsStrategic PlanAmerican Dream#IamUCIFaculty HonorsPeter the AnteaterDiversity ResourcesAdministrative OfficesAcademic SenateDirectoryVisitWork at UCISupport UCISmoke-Free CampusAdmissionsToggle dropdown: AdmissionsUndergraduate AdmissionGraduate AdmissionProfessional ProgramsBusinessLawMedicineUndergraduate International AdmissionsGraduate International AdmissionsFinancial AidHousingAcademicsToggle dropdown: AcademicsArtsBiological SciencesBusinessEducationEngineeringHumanitiesInformation & Computer SciencesInterdisciplinary StudiesLawMedicineNursing SciencePharmacy & Pharmaceutical SciencesPhysical SciencesPublic HealthSocial EcologySocial SciencesGeneral CatalogueMajors & MinorsSchedule of ClassesUndergraduate/UndeclaredDivision of Undergraduate EducationGraduate DivisionDivision of Continuing EducationCampuswide Honors ProgramUndergraduate ResearchUCI CalTeachLibrariesStudy Abroad CenterSummer SessionAcademic CalendarsAcademic SenateResearchToggle dropdown: ResearchOffice of ResearchFaculty ProfilesPostdoctoral ScholarsApplied InnovationInvention Transfer GroupUndergraduate ResearchGraduate ResearchResearch Centers & UnitsUCOP Office of ResearchCommunityToggle dropdown: CommunityAcademic EngagementArtsAthleticsK-12 ProgramsSummer ProgramsCampus Events CalendarConference & Event ServicesLangson IMCAHospitalMedical ServicesClinical TrialsToggle dropdown: Find information for...Prospective StudentsCurrent StudentsAlumniFaculty & StaffParentsRegister to VoteFaculty Awards and HonorsUniversity FactsFaculty Awards and HonorsFaculty Academy MembersNotable Alumni Section 1UCI faculty members are among the most influential and brilliant leaders in the world. Our professors and researchers include Nobel laureates, recipients of the National Medal of Science, and members of the most important prestigious scholarly, scientific and professional organizations.The Nobel Prize is an international award administered by the Nobel Foundation in Stockholm, Sweden. Since 1901, the prize has been awarded every year for profound achievements that have greatly contributed to physics, chemistry, physiology or medicine, literature and peace., Physics, 1995Chemistry, 2004Chemistry, 1995Established in 1959, the National Medal of Science is a presidential award that recognizes individuals who have made outstanding contributions to science, mathematics and engineering., Behavioral & Social Science, 2003, Physical Sciences, 1983The National Humanities Medal honors individuals or groups whose work has deepened the nation's understanding of the humanities and broadened engagement with history, literature, languages, philosophy and other related fields., History, Chicano/Latino Studies, 2015The Pulitzer Prize recognizes the most impactful achievements in American journalism, letters, drama and music., English, 1996, English, 2002, English, 1992Academy MembershipsAdditional DistinctionsFor a more comprehensive list of the awards and honors bestowed upon our faculty, view the following school-specific directories: FacebookTwitterYouTubeInstagramFlickrUCI GmailWebmailEEEWork at UCIEmergency PreparednessDisability ServicesOffice of the ChancellorUniversity of CaliforniaFeedbackPrivacy NoticeMedia InquiriesAccreditation InformationClery ActUniversity of California, IrvineIrvine, CA 92697949-824-5011""","['http://www.uci.edu/university-facts/faculty-awards.phpabout/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpuniversity-facts/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpamerican-dream/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpuniversity-facts/faculty-awards.php', 'http://www.uci.edu/university-facts/faculty-awards.phpdiversity/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpadministration/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpvisit/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpabout/employment.php', 'http://www.uci.edu/university-facts/faculty-awards.phpadmissions/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpacademics/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpresearch/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpcommunity/index.php', 'http://www.uci.edu/university-facts/faculty-awards.phpuniversity-facts', 'http://www.uci.edu/university-facts/faculty-awards.phpuniversity-facts/faculty-membership-list.php', 'http://www.uci.edu/university-facts/faculty-awards.phpuniversity-facts/notable-alumni.php', 'http://www.uci.edu/university-facts/faculty-awards.phpprivacy/index.php', 'http://www.uci.edu/university-facts/faculty-awards.php/uci.edu/copyright/']"
